InvoiceDate,InvoiceMonth,InvoiceYear,InvoiceWeekday,InvoiceHour,InvoiceWeekEndMS,InvoiceWeekEndSS,Segment,Country,InvoiceCount_Buy,ActiveCustomers_Buy,TotalQuantity_Buy,TotalSales_Buy,AvgSalesPerCustomer_Buy,ReturnCustomers,TotalSales_Return
2010-12-02 11:46:00,2010-12,2010,Thursday,11,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,1.0,4.25,4.25,0,0.0
2010-12-02 11:56:00,2010-12,2010,Thursday,11,2010-12-05,2010-12-04,VIP,United Kingdom,0,0,0.0,0.0,,1,-5.95
2010-12-02 11:57:00,2010-12,2010,Thursday,11,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,74.0,223.7,223.7,0,0.0
2010-12-02 12:07:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,,United Kingdom,1,1,156.0,299.40000000000003,299.40000000000003,0,0.0
2010-12-02 12:09:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,VIP,United Kingdom,2,1,254.0,420.5,420.5,0,0.0
2010-12-02 12:10:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,132.0,136.2,136.2,0,0.0
2010-12-02 12:10:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,New & Growing,United Kingdom,1,1,40.0,127.2,127.2,0,0.0
2010-12-02 12:11:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,504.0,339.84,339.84,0,0.0
2010-12-02 12:16:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,122.0,127.08000000000003,127.08000000000003,0,0.0
2010-12-02 12:18:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,54.0,207.5,207.5,0,0.0
2010-12-02 12:22:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,46.0,113.91999999999999,113.91999999999999,0,0.0
2010-12-02 12:23:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,108.0,380.4600000000001,380.4600000000001,0,0.0
2010-12-02 12:24:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,12.0,22.200000000000003,22.200000000000003,0,0.0
2010-12-02 12:25:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,92.0,331.26,331.26,0,0.0
2010-12-02 12:26:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,12.0,22.200000000000003,22.200000000000003,0,0.0
2010-12-02 12:28:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,New & Growing,United Kingdom,1,1,144.0,326.0,326.0,0,0.0
2010-12-02 12:33:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,New & Growing,United Kingdom,1,1,41.0,199.64999999999998,199.64999999999998,0,0.0
2010-12-02 12:47:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,274.0,354.5399999999999,354.5399999999999,0,0.0
2010-12-02 12:50:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,255.0,329.65000000000003,329.65000000000003,1,-24.95
2010-12-02 12:58:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,128.0,211.2,211.2,0,0.0
2010-12-02 12:59:00,2010-12,2010,Thursday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,1296.0,824.88,824.88,0,0.0
2010-12-02 13:05:00,2010-12,2010,Thursday,13,2010-12-05,2010-12-04,New & Growing,United Kingdom,0,0,0.0,0.0,,1,-5.9
2010-12-02 13:06:00,2010-12,2010,Thursday,13,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,42.0,98.18000000000002,98.18000000000002,0,0.0
2010-12-02 13:08:00,2010-12,2010,Thursday,13,2010-12-05,2010-12-04,VIP,United Kingdom,2,2,98.0,294.49999999999994,147.24999999999997,0,0.0
2010-12-02 13:11:00,2010-12,2010,Thursday,13,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,130.0,202.11999999999998,202.11999999999998,0,0.0
2010-12-02 13:14:00,2010-12,2010,Thursday,13,2010-12-05,2010-12-04,Active,United Kingdom,1,1,102.0,196.42999999999998,196.42999999999998,0,0.0
2010-12-02 13:32:00,2010-12,2010,Thursday,13,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,195.0,261.76000000000005,261.76000000000005,0,0.0
2010-12-02 13:36:00,2010-12,2010,Thursday,13,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,137.0,379.74999999999994,379.74999999999994,0,0.0
2010-12-02 13:38:00,2010-12,2010,Thursday,13,2010-12-05,2010-12-04,Active,United Kingdom,1,1,126.0,341.9,341.9,0,0.0
2010-12-02 13:39:00,2010-12,2010,Thursday,13,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,92.0,248.10000000000002,248.10000000000002,0,0.0
2010-12-02 13:44:00,2010-12,2010,Thursday,13,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,75.0,100.19999999999999,100.19999999999999,0,0.0
2010-12-02 13:45:00,2010-12,2010,Thursday,13,2010-12-05,2010-12-04,Active,United Kingdom,1,1,26.0,116.0,116.0,0,0.0
2010-12-02 13:49:00,2010-12,2010,Thursday,13,2010-12-05,2010-12-04,New & Growing,United Kingdom,1,1,93.0,321.7899999999999,321.7899999999999,0,0.0
2010-12-02 14:04:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,118.0,434.80000000000007,434.80000000000007,0,0.0
2010-12-02 14:05:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,12.0,22.200000000000003,22.200000000000003,0,0.0
2010-12-02 14:06:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,104.0,390.6600000000001,390.6600000000001,0,0.0
2010-12-02 14:07:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,12.0,22.200000000000003,22.200000000000003,0,0.0
2010-12-02 14:09:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,142.0,210.24,210.24,0,0.0
2010-12-02 14:14:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,15.0,54.25,54.25,0,0.0
2010-12-02 14:23:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,23.0,66.65,66.65,0,0.0
2010-12-02 14:23:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,VIP,United Kingdom,0,0,0.0,0.0,,1,-280.8
2010-12-02 14:25:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,VIP,United Kingdom,0,0,0.0,0.0,,1,-2.1
2010-12-02 14:26:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,New & Growing,United Kingdom,1,1,113.0,311.24999999999994,311.24999999999994,0,0.0
2010-12-02 14:29:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,,United Kingdom,0,0,0.0,0.0,,1,-11.8
2010-12-02 14:30:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,36.0,98.9,98.9,0,0.0
2010-12-02 14:40:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,231.0,307.68000000000006,307.68000000000006,0,0.0
2010-12-02 14:42:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,331.0,452.52,452.52,0,0.0
2010-12-02 14:42:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,,United Kingdom,0,0,0.0,0.0,,0,0.0
2010-12-02 14:43:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,,United Kingdom,0,0,0.0,0.0,,0,0.0
2010-12-02 14:47:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,375.0,668.3999999999999,668.3999999999999,0,0.0
2010-12-02 14:49:00,2010-12,2010,Thursday,14,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,66.0,118.38,118.38,0,0.0
2010-12-02 15:00:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,New & Growing,United Kingdom,1,1,97.0,138.1,138.1,0,0.0
2010-12-02 15:03:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,125.0,193.23000000000002,193.23000000000002,0,0.0
2010-12-02 15:08:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,,United Kingdom,1,1,1.0,15.0,15.0,0,0.0
2010-12-02 15:09:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,4.0,12.8,12.8,0,0.0
2010-12-02 15:14:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,24.0,50.400000000000006,50.400000000000006,0,0.0
2010-12-02 15:18:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,244.0,517.9499999999999,517.9499999999999,0,0.0
2010-12-02 15:19:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,2909.0,4076.48,4076.48,0,0.0
2010-12-02 15:20:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,1330.0,2170.9,2170.9,0,0.0
2010-12-02 15:22:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,1008.0,2730.96,2730.96,0,0.0
2010-12-02 15:23:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,144.0,324.0,324.0,0,0.0
2010-12-02 15:24:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,76.0,192.46,192.46,0,0.0
2010-12-02 15:25:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,VIP,United Kingdom,2,2,72.0,97.19999999999999,48.599999999999994,0,0.0
2010-12-02 15:26:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,141.0,532.01,532.01,0,0.0
2010-12-02 15:27:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,24.0,44.400000000000006,44.400000000000006,0,0.0
2010-12-02 15:28:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,24.0,30.0,30.0,0,0.0
2010-12-02 15:39:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,70.0,170.7,170.7,0,0.0
2010-12-02 15:40:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,VIP,United Kingdom,2,2,276.0,656.52,328.26,0,0.0
2010-12-02 15:46:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,Active,United Kingdom,1,1,159.0,349.03999999999996,349.03999999999996,0,0.0
2010-12-02 15:49:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,56.0,130.8,130.8,0,0.0
2010-12-02 15:55:00,2010-12,2010,Thursday,15,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,454.0,684.46,684.46,0,0.0
2010-12-02 16:00:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,122.0,183.30000000000004,183.30000000000004,0,0.0
2010-12-02 16:12:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,190.0,236.97,236.97,0,0.0
2010-12-02 16:12:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,New & Growing,United Kingdom,1,1,134.0,252.30000000000004,252.30000000000004,0,0.0
2010-12-02 16:29:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,50.0,197.3,197.3,0,0.0
2010-12-02 16:33:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,VIP,EIRE,1,1,6.0,22.5,22.5,0,0.0
2010-12-02 16:34:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,531.0,1714.2500000000005,1714.2500000000005,0,0.0
2010-12-02 16:38:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,384.0,406.55999999999995,406.55999999999995,0,0.0
2010-12-02 16:42:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,84.0,45.120000000000005,45.120000000000005,0,0.0
2010-12-02 16:45:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,VIP,United Kingdom,0,0,0.0,0.0,,1,-23.849999999999998
2010-12-02 16:46:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,64.0,247.8,247.8,0,0.0
2010-12-02 16:48:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,1824.0,1003.2,1003.2,0,0.0
2010-12-02 16:50:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,204.0,303.96,303.96,0,0.0
2010-12-02 16:51:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,69.0,527.85,527.85,0,0.0
2010-12-02 16:58:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,,United Kingdom,0,0,0.0,0.0,,1,-883.08
2010-12-02 16:59:00,2010-12,2010,Thursday,16,2010-12-05,2010-12-04,Active,United Kingdom,1,1,230.0,189.79999999999998,189.79999999999998,0,0.0
2010-12-02 17:03:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,,United Kingdom,0,0,0.0,0.0,,1,-102.45
2010-12-02 17:05:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,VIP,United Kingdom,0,0,0.0,0.0,,1,-1.67
2010-12-02 17:06:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,VIP,United Kingdom,0,0,0.0,0.0,,1,-13.9
2010-12-02 17:08:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,VIP,EIRE,0,0,0.0,0.0,,1,-7.5
2010-12-02 17:09:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,,United Kingdom,0,0,0.0,0.0,,1,-1.25
2010-12-02 17:12:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,Active,United Kingdom,1,1,190.0,308.28,308.28,0,0.0
2010-12-02 17:14:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,Loyal,United Kingdom,0,0,0.0,0.0,,1,-16.95
2010-12-02 17:17:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,80.0,143.45,143.45,0,0.0
2010-12-02 17:19:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,Active,United Kingdom,0,0,0.0,0.0,,1,-37.65
2010-12-02 17:22:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,13.0,50.550000000000004,50.550000000000004,0,0.0
2010-12-02 17:24:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,160.0,408.0,408.0,0,0.0
2010-12-02 17:27:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,Active,United Kingdom,0,0,0.0,0.0,,1,-6.65
2010-12-02 17:30:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,VIP,United Kingdom,0,0,0.0,0.0,,1,-23.25
2010-12-02 17:31:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,VIP,United Kingdom,0,0,0.0,0.0,,1,-20.85
2010-12-02 17:35:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,New & Growing,United Kingdom,0,0,0.0,0.0,,1,-14.5
2010-12-02 17:36:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,New & Growing,United Kingdom,0,0,0.0,0.0,,1,-3.25
2010-12-02 17:38:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,Active,United Kingdom,1,1,4280.0,2002.4,2002.4,0,0.0
2010-12-02 17:40:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,260.0,569.4,569.4,0,0.0
2010-12-02 17:41:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,New & Growing,United Kingdom,1,1,64.0,164.8,164.8,0,0.0
2010-12-02 17:48:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,208.0,438.0999999999999,438.0999999999999,0,0.0
2010-12-02 17:51:00,2010-12,2010,Thursday,17,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,12.0,35.400000000000006,35.400000000000006,0,0.0
2010-12-02 18:06:00,2010-12,2010,Thursday,18,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,1.0,295.0,295.0,0,0.0
2010-12-02 18:08:00,2010-12,2010,Thursday,18,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,133.0,263.29999999999995,263.29999999999995,0,0.0
2010-12-02 18:15:00,2010-12,2010,Thursday,18,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,174.0,308.68,308.68,0,0.0
2010-12-02 18:23:00,2010-12,2010,Thursday,18,2010-12-05,2010-12-04,Active,United Kingdom,1,1,96.0,37.2,37.2,0,0.0
2010-12-02 18:25:00,2010-12,2010,Thursday,18,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,879.0,623.7300000000001,623.7300000000001,0,0.0
2010-12-02 18:27:00,2010-12,2010,Thursday,18,2010-12-05,2010-12-04,At Risk,Germany,1,1,148.0,155.35,155.35,0,0.0
2010-12-02 18:27:00,2010-12,2010,Thursday,18,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,174.0,393.42,393.42,0,0.0
2010-12-02 18:45:00,2010-12,2010,Thursday,18,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,130.0,263.62,263.62,0,0.0
2010-12-02 18:46:00,2010-12,2010,Thursday,18,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,14.0,34.9,34.9,0,0.0
2010-12-02 18:49:00,2010-12,2010,Thursday,18,2010-12-05,2010-12-04,Active,United Kingdom,1,1,38.0,189.3,189.3,0,0.0
2010-12-02 19:18:00,2010-12,2010,Thursday,19,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,45.0,127.55000000000001,127.55000000000001,0,0.0
2010-12-02 19:59:00,2010-12,2010,Thursday,19,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,126.0,401.9999999999998,401.9999999999998,0,0.0
2010-12-03 09:31:00,2010-12,2010,Friday,9,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,222.0,215.58,215.58,0,0.0
2010-12-03 09:39:00,2010-12,2010,Friday,9,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,280.0,534.0,534.0,0,0.0
2010-12-03 09:45:00,2010-12,2010,Friday,9,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,106.0,397.5,397.5,0,0.0
2010-12-03 09:47:00,2010-12,2010,Friday,9,2010-12-05,2010-12-04,,United Kingdom,0,0,0.0,0.0,,1,-1192.2000000000003
2010-12-03 09:49:00,2010-12,2010,Friday,9,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,360.0,1368.4,1368.4,0,0.0
2010-12-03 09:51:00,2010-12,2010,Friday,9,2010-12-05,2010-12-04,At Risk,France,1,1,107.0,89.14,89.14,0,0.0
2010-12-03 10:07:00,2010-12,2010,Friday,10,2010-12-05,2010-12-04,,United Kingdom,0,0,0.0,0.0,,1,-2.55
2010-12-03 10:09:00,2010-12,2010,Friday,10,2010-12-05,2010-12-04,VIP,United Kingdom,0,0,0.0,0.0,,1,-5.45
2010-12-03 10:11:00,2010-12,2010,Friday,10,2010-12-05,2010-12-04,VIP,United Kingdom,0,0,0.0,0.0,,1,-31.8
2010-12-03 10:26:00,2010-12,2010,Friday,10,2010-12-05,2010-12-04,Active,United Kingdom,1,1,343.0,754.8700000000003,754.8700000000003,0,0.0
2010-12-03 10:33:00,2010-12,2010,Friday,10,2010-12-05,2010-12-04,New & Growing,United Kingdom,1,1,54.0,128.03,128.03,0,0.0
2010-12-03 10:36:00,2010-12,2010,Friday,10,2010-12-05,2010-12-04,VIP,Switzerland,1,1,110.0,303.4,303.4,0,0.0
2010-12-03 10:43:00,2010-12,2010,Friday,10,2010-12-05,2010-12-04,VIP,United Kingdom,2,2,294.0,548.6500000000001,274.32500000000005,0,0.0
2010-12-03 10:44:00,2010-12,2010,Friday,10,2010-12-05,2010-12-04,Loyal,Germany,1,1,79.0,303.50000000000006,303.50000000000006,0,0.0
2010-12-03 11:13:00,2010-12,2010,Friday,11,2010-12-05,2010-12-04,Active,United Kingdom,1,1,150.0,1334.1300000000003,1334.1300000000003,0,0.0
2010-12-03 11:19:00,2010-12,2010,Friday,11,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,73.0,112.27000000000001,112.27000000000001,0,0.0
2010-12-03 11:27:00,2010-12,2010,Friday,11,2010-12-05,2010-12-04,New & Growing,United Kingdom,1,1,66.0,636.6800000000001,636.6800000000001,0,0.0
2010-12-03 11:28:00,2010-12,2010,Friday,11,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,1.0,8.47,8.47,0,0.0
2010-12-03 11:28:00,2010-12,2010,Friday,11,2010-12-05,2010-12-04,Active,United Kingdom,1,1,317.0,2396.960000000001,2396.960000000001,0,0.0
2010-12-03 11:35:00,2010-12,2010,Friday,11,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,86.0,217.25999999999988,217.25999999999988,0,0.0
2010-12-03 11:36:00,2010-12,2010,Friday,11,2010-12-05,2010-12-04,Active,United Kingdom,1,1,1641.0,7257.080000000009,7257.080000000009,0,0.0
2010-12-03 11:41:00,2010-12,2010,Friday,11,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,13.0,5.46,5.46,0,0.0
2010-12-03 11:42:00,2010-12,2010,Friday,11,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,5.0,39.75,39.75,0,0.0
2010-12-03 11:42:00,2010-12,2010,Friday,11,2010-12-05,2010-12-04,New & Growing,EIRE,1,1,200.0,549.0,549.0,0,0.0
2010-12-03 11:48:00,2010-12,2010,Friday,11,2010-12-05,2010-12-04,VIP,EIRE,1,1,1548.0,322.2,322.2,0,0.0
2010-12-03 12:01:00,2010-12,2010,Friday,12,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,58.0,69.3,69.3,0,0.0
2010-12-03 12:05:00,2010-12,2010,Friday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,464.0,1680.8799999999999,1680.8799999999999,0,0.0
2010-12-03 12:08:00,2010-12,2010,Friday,12,2010-12-05,2010-12-04,,United Kingdom,0,0,0.0,0.0,,0,0.0
2010-12-03 12:11:00,2010-12,2010,Friday,12,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,170.0,187.51000000000002,187.51000000000002,0,0.0
2010-12-03 12:20:00,2010-12,2010,Friday,12,2010-12-05,2010-12-04,VIP,Spain,1,1,400.0,620.0,620.0,0,0.0
2010-12-03 12:24:00,2010-12,2010,Friday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,152.0,294.01,294.01,0,0.0
2010-12-03 12:28:00,2010-12,2010,Friday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,363.0,841.94,841.94,0,0.0
2010-12-03 12:29:00,2010-12,2010,Friday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,439.0,686.4,686.4,0,0.0
2010-12-03 12:41:00,2010-12,2010,Friday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,100.0,425.0,425.0,0,0.0
2010-12-03 12:43:00,2010-12,2010,Friday,12,2010-12-05,2010-12-04,VIP,United Kingdom,2,2,327.0,1096.65,548.325,0,0.0
2010-12-03 12:48:00,2010-12,2010,Friday,12,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,125.0,225.65,225.65,0,0.0
2010-12-03 12:57:00,2010-12,2010,Friday,12,2010-12-05,2010-12-04,VIP,Germany,1,1,31.0,76.5,76.5,0,0.0
2010-12-03 13:09:00,2010-12,2010,Friday,13,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,168.0,534.0,534.0,0,0.0
2010-12-03 13:10:00,2010-12,2010,Friday,13,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,192.0,528.0,528.0,0,0.0
2010-12-03 13:12:00,2010-12,2010,Friday,13,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,120.0,1314.0,1314.0,0,0.0
2010-12-03 13:40:00,2010-12,2010,Friday,13,2010-12-05,2010-12-04,VIP,Poland,1,1,140.0,248.16,248.16,0,0.0
2010-12-03 13:42:00,2010-12,2010,Friday,13,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,35.0,230.25000000000003,230.25000000000003,0,0.0
2010-12-03 13:43:00,2010-12,2010,Friday,13,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,356.0,736.2799999999999,736.2799999999999,0,0.0
2010-12-03 13:59:00,2010-12,2010,Friday,13,2010-12-05,2010-12-04,VIP,France,1,1,132.0,336.24,336.24,0,0.0
2010-12-03 14:04:00,2010-12,2010,Friday,14,2010-12-05,2010-12-04,VIP,EIRE,1,1,827.0,1705.6499999999994,1705.6499999999994,0,0.0
2010-12-03 14:18:00,2010-12,2010,Friday,14,2010-12-05,2010-12-04,VIP,United Kingdom,2,2,136.0,258.58,129.29,0,0.0
2010-12-03 14:19:00,2010-12,2010,Friday,14,2010-12-05,2010-12-04,VIP,United Kingdom,0,0,0.0,0.0,,1,-9.95
2010-12-03 14:23:00,2010-12,2010,Friday,14,2010-12-05,2010-12-04,VIP,United Kingdom,0,0,0.0,0.0,,1,-5.7
2010-12-03 14:26:00,2010-12,2010,Friday,14,2010-12-05,2010-12-04,VIP,United Kingdom,2,2,277.0,688.8600000000002,344.4300000000001,0,0.0
2010-12-03 14:27:00,2010-12,2010,Friday,14,2010-12-05,2010-12-04,Active,United Kingdom,1,1,1834.0,10661.690000000004,10661.690000000004,0,0.0
2010-12-03 14:30:00,2010-12,2010,Friday,14,2010-12-05,2010-12-04,VIP,Germany,1,1,60.0,175.53000000000003,175.53000000000003,0,0.0
2010-12-03 14:35:00,2010-12,2010,Friday,14,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,136.0,339.5399999999999,339.5399999999999,0,0.0
2010-12-03 14:40:00,2010-12,2010,Friday,14,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,42.0,334.29999999999995,334.29999999999995,0,0.0
2010-12-03 14:40:00,2010-12,2010,Friday,14,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,104.0,124.14,124.14,0,0.0
2010-12-03 14:54:00,2010-12,2010,Friday,14,2010-12-05,2010-12-04,Loyal,United Kingdom,1,1,124.0,272.01,272.01,0,0.0
2010-12-03 15:05:00,2010-12,2010,Friday,15,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,100.0,254.38999999999996,254.38999999999996,0,0.0
2010-12-03 15:10:00,2010-12,2010,Friday,15,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,26.0,115.70000000000003,115.70000000000003,0,0.0
2010-12-03 15:14:00,2010-12,2010,Friday,15,2010-12-05,2010-12-04,Active,Portugal,1,1,65.0,131.8,131.8,0,0.0
2010-12-03 15:16:00,2010-12,2010,Friday,15,2010-12-05,2010-12-04,At Risk,United Kingdom,1,1,32.0,26.4,26.4,0,0.0
2010-12-03 15:16:00,2010-12,2010,Friday,15,2010-12-05,2010-12-04,VIP,United Kingdom,1,1,36.0,91.8,91.8,0,0.0
