InvoiceDate,Segment,Country,ReturnInvoiceCount,ReturnCustomers,ReturnedQuantity,ReturnedSales
2011-01-06 17:38:00,VIP,United Kingdom,1,1,-5.0,-6.65
2011-01-06 17:48:00,VIP,United Kingdom,1,1,-7.0,-16.65
2011-01-06 17:52:00,VIP,United Kingdom,1,1,-1.0,-10.95
2011-01-06 17:57:00,VIP,Spain,1,1,-5.0,-31.949999999999996
2011-01-06 17:57:00,VIP,Belgium,1,1,-5.0,-31.949999999999996
2011-01-06 17:59:00,VIP,United Kingdom,1,1,-1.0,-7.95
2011-01-06 18:00:00,VIP,United Kingdom,1,1,-1.0,-2.1
2011-01-06 18:01:00,VIP,United Kingdom,1,1,-5.0,-14.750000000000002
2011-01-06 18:02:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-01-06 18:06:00,VIP,Japan,1,1,-45.0,-109.8
2011-01-06 18:08:00,VIP,United Kingdom,1,1,-8.0,-33.9
2011-01-06 18:09:00,VIP,United Kingdom,1,1,-1.0,-4.95
2011-01-07 09:21:00,VIP,United Kingdom,1,1,-2.0,-9.3
2011-01-07 09:25:00,VIP,United Kingdom,1,1,-11.0,-60.05
2011-01-07 09:32:00,VIP,United Kingdom,1,1,-1.0,-2.55
2011-01-07 10:56:00,VIP,United Kingdom,1,1,-669.0,-1520.11
2011-01-07 14:09:00,VIP,United Kingdom,1,1,-2.0,-11.44
2011-01-09 10:59:00,VIP,United Kingdom,1,1,-3.0,-14.0
2011-01-09 13:42:00,VIP,United Kingdom,1,1,-2.0,-11.5
2011-01-09 14:17:00,VIP,United Kingdom,1,1,-15.0,-40.650000000000006
2011-01-10 09:56:00,Loyal,United Kingdom,1,1,-2.0,-12.9
2011-01-10 10:07:00,,EIRE,1,1,-4.0,-15.0
2011-01-10 12:02:00,,United Kingdom,1,1,-19.0,-62.13
2011-01-10 14:08:00,VIP,Germany,1,1,-2.0,-21.9
2011-01-10 15:04:00,Loyal,United Kingdom,1,1,-1.0,-265.5
2011-01-11 11:19:00,VIP,United Kingdom,1,1,-52.0,-347.49999999999994
2011-01-11 11:22:00,VIP,United Kingdom,1,1,-14.0,-41.85
2011-01-11 11:38:00,VIP,United Kingdom,1,1,-8.0,-30.0
2011-01-11 11:39:00,VIP,United Kingdom,1,1,-12.0,-23.4
2011-01-11 11:42:00,VIP,United Kingdom,1,1,-12.0,-16.4
2011-01-11 11:45:00,VIP,United Kingdom,1,1,-16.0,-40.8
2011-01-11 11:46:00,VIP,United Kingdom,1,1,-5.0,-10.65
2011-01-11 11:48:00,VIP,United Kingdom,1,1,-2.0,-1.7
2011-01-11 11:49:00,VIP,United Kingdom,1,1,-1.0,-4.25
2011-01-11 11:50:00,Loyal,United Kingdom,1,1,-1.0,-3.75
2011-01-11 11:53:00,New & Growing,United Kingdom,1,1,-2.0,-11.5
2011-01-11 12:03:00,Active,United Kingdom,1,1,-1.0,-8.5
2011-01-11 12:50:00,Loyal,United Kingdom,1,1,-1.0,-2.95
2011-01-11 13:09:00,Loyal,United Kingdom,1,1,-6.0,-11.7
2011-01-11 15:02:00,VIP,United Kingdom,1,1,-31.0,-97.22
2011-01-11 16:14:00,VIP,United Kingdom,1,1,-41.0,-62.99
2011-01-11 16:21:00,VIP,United Kingdom,1,1,-48.0,-60.0
2011-01-11 16:57:00,VIP,United Kingdom,1,1,-4.0,-8.4
2011-01-11 16:59:00,Loyal,United Kingdom,1,1,-50.0,-43.3
2011-01-11 17:35:00,VIP,United Kingdom,1,1,-8.0,-11.599999999999998
2011-01-12 09:41:00,New & Growing,Germany,1,1,-1.0,-1.25
2011-01-12 09:48:00,Loyal,United Kingdom,1,1,-12.0,-419.40000000000003
2011-01-12 09:52:00,Loyal,France,1,1,-1.0,-9.95
2011-01-12 09:54:00,,United Kingdom,1,1,-1.0,-12.75
2011-01-12 11:04:00,VIP,United Kingdom,1,1,-2.0,-18.9
2011-01-12 11:45:00,VIP,United Kingdom,1,1,-1.0,-9.95
2011-01-12 12:09:00,VIP,United Kingdom,1,1,-31.0,-103.96
2011-01-12 12:10:00,VIP,United Kingdom,1,1,-48.0,-40.8
2011-01-12 12:30:00,VIP,United Kingdom,1,1,-6.0,-56.239999999999995
2011-01-12 12:40:00,Loyal,United Kingdom,1,1,-1.0,-5.95
2011-01-12 12:47:00,VIP,United Kingdom,1,1,-9.0,-45.65
2011-01-12 12:49:00,VIP,United Kingdom,1,1,-4.0,-3.4
2011-01-12 12:51:00,VIP,United Kingdom,1,1,-1.0,-4.25
2011-01-12 13:12:00,VIP,United Kingdom,1,1,-1.0,-2.55
2011-01-13 10:47:00,VIP,United Kingdom,1,1,-4.0,-18.6
2011-01-13 10:56:00,VIP,United Kingdom,1,1,-4.0,-23.4
2011-01-13 12:41:00,Loyal,United Kingdom,1,1,-1.0,-4.95
2011-01-13 12:52:00,Loyal,United Kingdom,1,1,-2.0,-6.2
2011-01-13 12:56:00,Active,United Kingdom,1,1,-6.0,-5.1
2011-01-13 17:09:00,Loyal,United Kingdom,1,1,-3.0,-32.849999999999994
2011-01-14 12:05:00,VIP,United Kingdom,1,1,-24.0,-13.200000000000001
2011-01-14 14:33:00,VIP,United Kingdom,1,1,-9.0,-98.55
2011-01-14 16:43:00,VIP,United Kingdom,1,1,-4.0,-11.8
2011-01-14 16:55:00,Loyal,United Kingdom,1,1,-8.0,-42.040000000000006
2011-01-14 16:58:00,Loyal,United Kingdom,1,1,-2.0,-8.9
2011-01-14 17:00:00,Loyal,United Kingdom,1,1,-5.0,-7.550000000000001
2011-01-14 17:11:00,VIP,United Kingdom,1,1,-3.0,-9.6
2011-01-14 17:13:00,VIP,United Kingdom,1,1,-2.0,-5.9
2011-01-14 17:26:00,VIP,United Kingdom,1,1,-1.0,-2.1
2011-01-16 12:40:00,Active,United Kingdom,1,1,-12.0,-51.0
2011-01-16 13:53:00,VIP,United Kingdom,1,1,-2.0,-29.9
2011-01-16 14:48:00,VIP,United Kingdom,1,1,-1.0,-4.95
2011-01-16 15:48:00,VIP,United Kingdom,1,1,-8.0,-39.6
2011-01-17 12:45:00,VIP,United Kingdom,1,1,-36.0,-31.32
2011-01-17 16:20:00,VIP,United Kingdom,1,1,-3.0,-12.15
2011-01-17 16:23:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-01-17 16:45:00,VIP,United Kingdom,1,1,-12.0,-30.599999999999998
2011-01-18 10:17:00,,United Kingdom,1,1,-74215.0,-77183.6
2011-01-18 14:24:00,,United Kingdom,1,1,-8.0,-30.699999999999996
2011-01-18 15:21:00,,United Kingdom,1,1,-1.0,-9.95
2011-01-18 15:23:00,,United Kingdom,1,1,-5.0,-22.05
2011-01-18 15:26:00,VIP,United Kingdom,1,1,-7.0,-8.75
2011-01-18 15:30:00,Active,United Kingdom,1,1,-1.0,-9.95
2011-01-18 15:31:00,VIP,United Kingdom,1,1,-1.0,-6.75
2011-01-18 16:52:00,VIP,United Kingdom,1,1,-6.0,-25.5
2011-01-19 12:39:00,Active,United Kingdom,1,1,-100.0,-254.99999999999997
2011-01-19 12:47:00,VIP,United Kingdom,1,1,-4.0,-13.56
2011-01-19 14:36:00,Loyal,Belgium,1,1,-3.0,-11.25
2011-01-19 14:44:00,Active,United Kingdom,1,1,-8.0,-54.0
2011-01-19 17:21:00,VIP,United Kingdom,1,1,-1.0,-14.95
2011-01-20 11:00:00,VIP,United Kingdom,1,1,-2.0,-2.5
2011-01-20 11:44:00,,United Kingdom,1,1,-1.0,-544.4
2011-01-20 11:48:00,,United Kingdom,1,1,-1.0,-1283.8
2011-01-20 11:50:00,,United Kingdom,1,1,-1.0,-1050.15
2011-01-20 11:53:00,VIP,Spain,1,1,-6.0,-65.69999999999999
2011-01-20 12:07:00,VIP,United Kingdom,1,1,-3.0,-12.45
2011-01-20 13:19:00,Loyal,United Kingdom,1,1,-1.0,-15.95
2011-01-20 16:15:00,VIP,France,1,1,-4.0,-43.8
2011-01-20 16:16:00,VIP,United Kingdom,1,1,-17.0,-144.33
2011-01-20 16:22:00,VIP,United Kingdom,1,1,-6.0,-29.700000000000003
2011-01-20 17:02:00,VIP,United Kingdom,1,1,-14.0,-32.85
2011-01-20 17:06:00,VIP,United Kingdom,1,1,-21.0,-25.45
2011-01-21 09:26:00,VIP,United Kingdom,1,1,-7.0,-45.650000000000006
2011-01-21 10:25:00,New & Growing,United Kingdom,1,1,-12.0,-5.04
2011-01-21 10:29:00,VIP,United Kingdom,1,1,-4.0,-34.0
2011-01-21 11:07:00,VIP,United Kingdom,1,1,-18.0,-29.540000000000003
2011-01-21 11:17:00,Active,United Kingdom,1,1,-86.0,-134.67999999999998
2011-01-21 11:35:00,VIP,Germany,1,1,-19.0,-62.25000000000001
2011-01-21 11:50:00,VIP,United Kingdom,1,1,-24.0,-48.8
2011-01-21 12:54:00,VIP,United Kingdom,1,1,-3.0,-32.849999999999994
2011-01-21 12:56:00,Active,United Kingdom,1,1,-1.0,-39.95
2011-01-21 13:07:00,VIP,United Kingdom,1,1,-36.0,-19.8
2011-01-21 16:11:00,Active,United Kingdom,1,1,-4.0,-39.8
2011-01-21 16:34:00,VIP,United Kingdom,1,1,-1.0,-3.75
2011-01-21 16:41:00,VIP,United Kingdom,1,1,-8.0,-38.5
2011-01-21 16:53:00,Loyal,United Kingdom,1,1,-6.0,-22.7
2011-01-21 16:55:00,VIP,United Kingdom,1,1,-1.0,-2.1
2011-01-21 16:58:00,VIP,United Kingdom,1,1,-3.0,-12.75
2011-01-21 17:01:00,Active,France,1,1,-3.0,-5.45
2011-01-21 17:04:00,VIP,United Kingdom,1,1,-6.0,-18.25
2011-01-21 17:06:00,VIP,United Kingdom,1,1,-3.0,-3.8
2011-01-21 17:08:00,VIP,United Kingdom,1,1,-4.0,-39.8
2011-01-21 17:12:00,VIP,United Kingdom,1,1,-1.0,-4.95
2011-01-21 17:18:00,VIP,United Kingdom,1,1,-1.0,-9.95
2011-01-21 17:24:00,Loyal,United Kingdom,1,1,-6.0,-7.5
2011-01-23 14:21:00,VIP,United Kingdom,1,1,-1.0,-14.95
2011-01-23 15:48:00,VIP,United Kingdom,1,1,-2.0,-19.9
2011-01-23 16:08:00,VIP,United Kingdom,1,1,-44.0,-79.45
2011-01-24 09:30:00,VIP,United Kingdom,1,1,-12.0,-28.98
2011-01-24 11:14:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-01-24 11:30:00,VIP,United Kingdom,1,1,-12.0,-71.4
2011-01-24 12:35:00,Active,United Kingdom,1,1,-10.0,-9.5
2011-01-24 12:58:00,VIP,United Kingdom,1,1,-3.0,-29.849999999999998
2011-01-24 13:13:00,VIP,United Kingdom,1,1,-21.0,-35.49
2011-01-25 09:49:00,VIP,United Kingdom,1,1,-24.0,-102.0
2011-01-25 11:45:00,VIP,United Kingdom,1,1,-7.0,-23.73
2011-01-25 11:47:00,VIP,United Kingdom,1,1,-1.0,-3.75
2011-01-25 12:01:00,VIP,United Kingdom,1,1,-14.0,-55.379999999999995
2011-01-25 12:11:00,Loyal,United Kingdom,1,1,-2.0,-16.7
2011-01-25 12:25:00,New & Growing,United Kingdom,1,1,-2.0,-3.3
2011-01-25 12:34:00,New & Growing,United Kingdom,1,1,-1.0,-12.75
2011-01-25 12:36:00,VIP,France,1,1,-12.0,-19.799999999999997
2011-01-25 12:39:00,VIP,France,1,1,-5.0,-12.75
2011-01-25 12:41:00,VIP,United Kingdom,1,1,-3.0,-24.95
2011-01-25 12:45:00,Active,United Kingdom,1,1,-8.0,-12.54
2011-01-25 12:47:00,VIP,United Kingdom,1,1,-3.0,-21.25
2011-01-25 12:49:00,VIP,United Kingdom,1,1,-5.0,-6.25
2011-01-25 12:52:00,VIP,United Kingdom,1,1,-4.0,-11.8
2011-01-25 13:15:00,VIP,Germany,1,1,-10.0,-44.699999999999996
2011-01-25 13:26:00,VIP,United Kingdom,1,1,-3.0,-9.35
2011-01-25 17:21:00,VIP,United Kingdom,1,1,-711.0,-563.1500000000001
2011-01-25 17:24:00,New & Growing,United Kingdom,1,1,-4.0,-31.8
2011-01-25 17:33:00,Loyal,United Kingdom,1,1,-2.0,-130.0
2011-01-26 10:30:00,VIP,United Kingdom,1,1,-11.0,-12.02
2011-01-26 12:36:00,VIP,United Kingdom,1,1,-3.0,-4.15
2011-01-26 13:44:00,Active,United Kingdom,1,1,-2.0,-250.0
2011-01-26 15:04:00,VIP,United Kingdom,1,1,-1.0,-3.75
2011-01-26 15:06:00,VIP,United Kingdom,1,1,-13.0,-55.6
2011-01-26 17:04:00,VIP,United Kingdom,1,1,-15.0,-13.399999999999999
2011-01-26 17:06:00,VIP,United Kingdom,1,1,-2.0,-15.9
2011-01-26 17:09:00,VIP,United Kingdom,1,1,-1.0,-8.5
2011-01-26 17:11:00,VIP,United Kingdom,1,1,-2.0,-5.1
2011-01-26 17:13:00,VIP,United Kingdom,1,1,-8.0,-16.8
2011-01-26 17:15:00,VIP,United Kingdom,1,1,-1.0,-10.95
2011-01-26 17:16:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-01-26 17:25:00,Loyal,United Kingdom,1,1,-3.0,-29.849999999999998
2011-01-27 09:35:00,VIP,United Kingdom,1,1,-1.0,-4.25
2011-01-27 09:40:00,VIP,France,1,1,-9.0,-14.65
2011-01-27 10:01:00,VIP,Italy,1,1,-22.0,-33.5
2011-01-27 12:00:00,VIP,Germany,1,1,-18.0,-94.46
2011-01-27 12:09:00,VIP,Spain,1,1,-1.0,-1715.85
2011-01-27 12:18:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-01-27 12:54:00,VIP,United Kingdom,1,1,-43.0,-115.44000000000001
2011-01-27 13:44:00,VIP,United Kingdom,1,1,-3.0,-9.75
2011-01-27 14:26:00,VIP,United Kingdom,1,1,-13.0,-142.35
2011-01-27 14:32:00,VIP,United Kingdom,1,1,-2.0,-7.2
2011-01-27 15:12:00,VIP,United Kingdom,1,1,-1.0,-6.75
2011-01-27 15:49:00,VIP,United Kingdom,1,1,-1.0,-5.95
2011-01-27 16:05:00,New & Growing,United Kingdom,1,1,-7.0,-61.849999999999994
2011-01-27 16:07:00,VIP,United Kingdom,1,1,-4.0,-31.799999999999997
2011-01-27 16:08:00,VIP,United Kingdom,1,1,-5.0,-33.75
2011-01-27 17:11:00,VIP,United Kingdom,1,1,-160.0,-350.5
2011-01-27 17:23:00,VIP,United Kingdom,1,1,-5.0,-6.25
2011-01-27 18:08:00,Loyal,United Kingdom,1,1,-1.0,-1.45
2011-01-28 09:18:00,VIP,United Kingdom,1,1,-11.0,-22.25
2011-01-28 09:32:00,VIP,United Kingdom,1,1,-551.0,-1241.4299999999998
2011-01-28 09:34:00,VIP,United Kingdom,1,1,-1.0,-6.35
2011-01-28 13:54:00,Loyal,Germany,1,1,-61.0,-79.71000000000001
2011-01-28 14:07:00,Loyal,United Kingdom,1,1,-19.0,-91.64999999999999
2011-01-28 14:20:00,,United Kingdom,1,1,-3.0,-15.989999999999998
2011-01-28 15:57:00,VIP,United Kingdom,1,1,-8.0,-18.1
2011-01-28 15:58:00,VIP,United Kingdom,1,1,-2.0,-9.9
2011-01-28 16:50:00,Loyal,United Kingdom,1,1,-10.0,-37.5
2011-01-30 12:35:00,VIP,United Kingdom,1,1,-64.0,-159.31
2011-01-31 10:43:00,VIP,United Kingdom,1,1,-3.0,-1.3900000000000001
2011-01-31 10:44:00,VIP,United Kingdom,1,1,-6.0,-17.700000000000003
2011-01-31 11:15:00,Loyal,United Kingdom,1,1,-3.0,-16.35
2011-01-31 11:18:00,VIP,United Kingdom,1,1,-1.0,-8.5
2011-01-31 11:22:00,VIP,United Kingdom,1,1,-4.0,-43.8
2011-01-31 11:27:00,VIP,United Kingdom,1,1,-4.0,-33.6
2011-01-31 11:29:00,New & Growing,United Kingdom,1,1,-6.0,-17.700000000000003
2011-01-31 11:33:00,Loyal,United Kingdom,1,1,-2.0,-2.5
2011-01-31 11:37:00,VIP,United Kingdom,1,1,-1.0,-12.75
2011-01-31 12:36:00,Active,United Kingdom,1,1,-600.0,-390.0
2011-01-31 12:48:00,VIP,United Kingdom,1,1,-42.0,-44.52
2011-01-31 13:28:00,VIP,France,1,1,-5.0,-54.75
2011-01-31 14:37:00,VIP,United Kingdom,1,1,-2.0,-8.7
2011-01-31 15:08:00,VIP,United Kingdom,1,1,-5.0,-14.750000000000002
2011-01-31 15:27:00,Active,United Kingdom,1,1,-3.0,-5.7
2011-01-31 15:31:00,VIP,United Kingdom,1,1,-2.0,-19.9
2011-01-31 15:36:00,Loyal,Channel Islands,1,1,-4.0,-30.5
2011-01-31 15:53:00,VIP,United Kingdom,1,1,-12.0,-419.40000000000003
2011-01-31 15:59:00,Loyal,United Kingdom,1,1,-5.0,-16.450000000000003
2011-01-31 16:26:00,VIP,United Kingdom,1,1,-112.0,-84.2
2011-01-31 16:32:00,VIP,United Kingdom,1,1,-12.0,-10.2
2011-01-31 16:53:00,Loyal,United Kingdom,1,1,-12.0,-17.4
2011-01-31 16:57:00,Loyal,United Kingdom,1,1,-1.0,-4.95
2011-02-01 09:38:00,VIP,Germany,1,1,-15.0,-45.3
2011-02-01 10:22:00,VIP,United Kingdom,1,1,-4.0,-13.899999999999999
2011-02-01 10:49:00,,United Kingdom,1,1,-5.0,-21.849999999999998
2011-02-01 10:52:00,VIP,United Kingdom,1,1,-78.0,-331.5
2011-02-01 11:09:00,VIP,Germany,1,1,-2.0,-4.199999999999999
2011-02-01 11:12:00,VIP,United Kingdom,1,1,-2.0,-3.67
2011-02-01 11:19:00,VIP,United Kingdom,1,1,-2.0,-3.8000000000000003
2011-02-01 11:28:00,VIP,United Kingdom,1,1,-12.0,-55.800000000000004
2011-02-01 11:43:00,,United Kingdom,1,1,-1.0,-5.95
2011-02-01 12:14:00,VIP,United Kingdom,1,1,-6.0,-43.099999999999994
2011-02-01 15:38:00,VIP,United Kingdom,1,1,-15.0,-61.099999999999994
2011-02-01 15:49:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-02-01 15:57:00,VIP,United Kingdom,1,1,-3.0,-4.65
2011-02-01 16:21:00,New & Growing,United Kingdom,1,1,-1.0,-4.0
2011-02-02 09:39:00,Active,Germany,1,1,-2.0,-25.5
2011-02-02 11:16:00,VIP,United Kingdom,1,1,-2.0,-2.5
2011-02-02 11:54:00,Active,United Kingdom,1,1,-12.0,-51.0
2011-02-02 12:40:00,Loyal,United Kingdom,1,1,-4.0,-11.8
2011-02-02 14:44:00,VIP,United Kingdom,1,1,-6.0,-29.1
2011-02-02 16:31:00,VIP,United Kingdom,1,1,-3.0,-12.45
2011-02-02 17:09:00,Loyal,United Kingdom,1,1,-12.0,-35.400000000000006
2011-02-03 10:14:00,Loyal,Germany,1,1,-35.0,-69.49999999999999
2011-02-03 10:20:00,VIP,United Kingdom,1,1,-1.0,-16.95
2011-02-03 12:39:00,VIP,Netherlands,1,1,-24.0,-34.8
2011-02-03 12:59:00,Active,United Kingdom,1,1,-3.0,-12.75
2011-02-03 13:31:00,VIP,United Kingdom,1,1,-1.0,-1.25
2011-02-04 09:46:00,VIP,Germany,1,1,-7.0,-71.9
2011-02-04 11:22:00,,United Kingdom,1,1,-28.0,-46.199999999999996
2011-02-04 12:29:00,VIP,United Kingdom,1,1,-2.0,-19.45
2011-02-04 13:47:00,VIP,United Kingdom,1,1,-17.0,-22.57
2011-02-04 14:02:00,VIP,United Kingdom,1,1,-1.0,-1.95
2011-02-04 14:06:00,Loyal,United Kingdom,1,1,-1.0,-5.95
2011-02-07 10:44:00,VIP,United Kingdom,1,1,-4.0,-14.4
2011-02-07 11:58:00,VIP,United Kingdom,1,1,-1.0,-14.95
2011-02-07 12:44:00,VIP,Germany,1,1,-41.0,-94.92999999999999
2011-02-07 13:41:00,VIP,United Kingdom,1,1,-5.0,-12.950000000000001
2011-02-07 13:52:00,VIP,United Kingdom,1,1,-3.0,-3.75
2011-02-07 14:46:00,VIP,United Kingdom,1,1,-7.0,-59.5
2011-02-07 15:09:00,Active,Australia,1,1,-21.0,-67.95
2011-02-07 15:52:00,VIP,United Kingdom,1,1,-144.0,-152.64000000000001
2011-02-07 16:24:00,,United Kingdom,1,1,-1.0,-7.95
2011-02-08 09:44:00,VIP,Netherlands,1,1,-3.0,-45.0
2011-02-08 11:37:00,VIP,Germany,1,1,-4.0,-9.25
2011-02-08 11:40:00,VIP,EIRE,1,1,-4.0,-25.8
2011-02-08 11:45:00,VIP,Germany,1,1,-18.0,-32.699999999999996
2011-02-08 14:32:00,Active,United Kingdom,1,1,-2.0,-7.9
2011-02-08 14:55:00,VIP,Germany,1,1,-12.0,-83.97999999999999
2011-02-08 15:15:00,VIP,United Kingdom,1,1,-5.0,-17.15
2011-02-10 10:00:00,New & Growing,United Kingdom,1,1,-76.0,-581.4
2011-02-10 13:40:00,VIP,United Kingdom,1,1,-9.0,-55.55000000000001
2011-02-10 14:11:00,VIP,United Kingdom,1,1,-4.0,-35.8
2011-02-10 14:13:00,VIP,United Kingdom,1,1,-1.0,-12.75
2011-02-10 14:13:00,Loyal,United Kingdom,1,1,-2.0,-17.8
2011-02-10 14:15:00,VIP,United Kingdom,1,1,-1.0,-6.95
2011-02-10 14:17:00,VIP,United Kingdom,1,1,-2.0,-7.5
2011-02-10 14:38:00,VIP,United Kingdom,1,1,-37.0,-87.73000000000002
2011-02-10 14:52:00,Active,United Kingdom,1,1,-1.0,-9.95
2011-02-10 14:59:00,Loyal,United Kingdom,1,1,-3.0,-21.549999999999997
2011-02-10 15:33:00,VIP,United Kingdom,1,1,-200.0,-82.0
2011-02-10 15:50:00,VIP,United Kingdom,1,1,-1.0,-5.95
2011-02-10 15:51:00,VIP,United Kingdom,1,1,-5.0,-9.25
2011-02-10 16:22:00,VIP,United Kingdom,1,1,-1.0,-295.0
2011-02-10 16:24:00,VIP,United Kingdom,1,1,-17.0,-89.15
2011-02-10 16:31:00,VIP,United Kingdom,1,1,-48.0,-25.439999999999998
2011-02-10 16:33:00,Loyal,United Kingdom,1,1,-6.0,-9.899999999999999
2011-02-10 16:34:00,VIP,United Kingdom,1,1,-1.0,-3.75
2011-02-10 16:35:00,VIP,United Kingdom,1,1,-8.0,-13.2
2011-02-10 16:40:00,New & Growing,United Kingdom,1,1,-11.0,-16.45
2011-02-10 17:06:00,Loyal,United Kingdom,1,1,-1.0,-29.95
2011-02-10 17:44:00,VIP,United Kingdom,1,1,-12.0,-28.75
2011-02-10 17:50:00,VIP,United Kingdom,1,1,-2.0,-8.3
2011-02-11 10:40:00,Active,United Kingdom,1,1,-96.0,-40.32
2011-02-11 10:41:00,VIP,Germany,1,1,-19.0,-124.8
2011-02-11 10:49:00,VIP,United Kingdom,1,1,-5.0,-54.75
2011-02-11 10:50:00,VIP,United Kingdom,1,1,-1.0,-16.95
2011-02-11 11:24:00,Loyal,United Kingdom,1,1,-48.0,-40.8
2011-02-11 11:44:00,VIP,United Kingdom,1,1,-1.0,-12.75
2011-02-11 11:55:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-02-11 13:37:00,VIP,United Kingdom,1,1,-1.0,-6.75
2011-02-11 13:38:00,VIP,United Kingdom,1,1,-1.0,-1.25
2011-02-11 13:39:00,,Italy,1,1,-1.0,-4.5
2011-02-11 13:43:00,,United Kingdom,1,1,-19.0,-62.13
2011-02-11 13:46:00,,United Kingdom,1,1,-19.0,-62.13
2011-02-11 13:55:00,,United Kingdom,1,1,-1.0,-71.46
2011-02-11 13:59:00,New & Growing,United Kingdom,1,1,-1.0,-6.35
2011-02-11 14:12:00,VIP,United Kingdom,1,1,-1.0,-64.27
2011-02-11 14:48:00,New & Growing,United Kingdom,1,1,-85.0,-186.35000000000002
2011-02-11 14:50:00,VIP,United Kingdom,1,1,-24.0,-54.599999999999994
2011-02-11 15:05:00,VIP,United Kingdom,1,1,-1.0,-1.65
2011-02-11 15:07:00,VIP,United Kingdom,1,1,-1.0,-65.91
2011-02-11 15:12:00,,United Kingdom,1,1,-52.0,-94.0
2011-02-11 15:13:00,,United Kingdom,1,1,-1.0,-3.75
2011-02-11 15:14:00,VIP,United Kingdom,1,1,-3.0,-34.849999999999994
2011-02-11 15:16:00,New & Growing,United Kingdom,1,1,-28.0,-45.2
2011-02-11 15:16:00,VIP,United Kingdom,1,1,-12.0,-10.2
2011-02-11 15:18:00,VIP,United Kingdom,1,1,-1.0,-4.25
2011-02-11 15:19:00,VIP,United Kingdom,1,1,-2.0,-7.5
2011-02-11 15:20:00,New & Growing,United Kingdom,1,1,-2.0,-17.9
2011-02-11 15:22:00,VIP,United Kingdom,1,1,-1.0,-4.25
2011-02-11 15:43:00,Loyal,United Kingdom,1,1,-2.0,-21.25
2011-02-11 15:43:00,VIP,United Kingdom,1,1,-1.0,-0.85
2011-02-11 15:47:00,Active,Switzerland,1,1,-2.0,-12.25
2011-02-11 16:10:00,VIP,United Kingdom,1,1,-6.0,-7.5
2011-02-11 16:12:00,Active,United Kingdom,1,1,-3.0,-2.55
2011-02-11 16:30:00,New & Growing,United Kingdom,1,1,-1.0,-2.95
2011-02-11 16:32:00,VIP,United Kingdom,1,1,-5.0,-15.55
2011-02-11 16:34:00,New & Growing,United Kingdom,1,1,-1.0,-0.42
2011-02-11 16:59:00,VIP,United Kingdom,1,1,-4.0,-30.6
2011-02-11 17:01:00,VIP,United Kingdom,2,2,-3.0,-38.4
2011-02-11 17:05:00,VIP,United Kingdom,1,1,-48.0,-40.8
2011-02-11 17:10:00,VIP,United Kingdom,1,1,-3.0,-1132.08
2011-02-11 17:12:00,VIP,United Kingdom,1,1,-6.0,-8.8
2011-02-11 17:13:00,VIP,United Kingdom,1,1,-18.0,-41.4
2011-02-11 17:14:00,Loyal,United Kingdom,1,1,-3.0,-27.85
2011-02-13 14:28:00,VIP,United Kingdom,1,1,-2.0,-22.7
2011-02-13 15:28:00,VIP,United Kingdom,1,1,-5.0,-13.93
2011-02-13 15:45:00,New & Growing,United Kingdom,1,1,-15.0,-76.75
2011-02-13 16:04:00,VIP,United Kingdom,1,1,-19.0,-64.85
2011-02-14 09:54:00,VIP,Germany,1,1,-5.0,-32.75
2011-02-14 10:24:00,VIP,France,1,1,-15.0,-6.3
2011-02-14 10:40:00,VIP,United Kingdom,1,1,-8.0,-15.6
2011-02-14 10:56:00,New & Growing,United Kingdom,1,1,-6.0,-47.1
2011-02-14 10:59:00,VIP,United Kingdom,1,1,-9.0,-37.06
2011-02-14 11:19:00,VIP,United Kingdom,1,1,-1.0,-70.01
2011-02-14 11:20:00,VIP,United Kingdom,1,1,-1.0,-208.16
2011-02-14 13:40:00,VIP,United Kingdom,1,1,-1.0,-8.5
2011-02-14 13:42:00,VIP,United Kingdom,1,1,-5.0,-4.25
2011-02-14 15:15:00,VIP,United Kingdom,1,1,-3.0,-13.950000000000001
2011-02-14 15:20:00,VIP,United Kingdom,1,1,-5.0,-8.55
2011-02-14 16:39:00,VIP,United Kingdom,1,1,-1.0,-3.75
2011-02-15 10:29:00,VIP,France,1,1,-1.0,-18.0
2011-02-15 11:28:00,VIP,United Kingdom,1,1,-11.0,-26.25
2011-02-15 11:32:00,VIP,United Kingdom,1,1,-10.0,-53.5
2011-02-15 12:36:00,,United Kingdom,1,1,-1.0,-1435.79
2011-02-15 12:39:00,,United Kingdom,1,1,-1.0,-566.37
2011-02-15 12:41:00,,United Kingdom,1,1,-1.0,-869.55
2011-02-15 12:55:00,Loyal,United Kingdom,1,1,-2.0,-19.9
2011-02-15 15:46:00,VIP,United Kingdom,1,1,-4.0,-43.8
2011-02-16 10:17:00,VIP,United Kingdom,1,1,-1.0,-6.95
2011-02-16 11:48:00,VIP,France,1,1,-1.0,-18.0
2011-02-16 11:49:00,Loyal,United Kingdom,1,1,-12.0,-19.799999999999997
